prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
MJ-21x13EL,21.0,13.0,620.0,0.017054890738813736,1.5726829268292684,1683.4698760381095,1683.4698760381095,2.934829522353183,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.13219952803392718
MJ-21x13EL,21.0,13.0,560.0,0.020905293367346936,1.420487804878049,1683.4698760381095,1683.4698760381095,3.24927554260531,79.53983867610008,70.85208192636422,9.231112565918696,0.7715559535381014,36.55451565460419,True,0.14636376318041938
MJ-21x13EL,21.0,13.0,800.0,0.01024359375,2.029268292682927,1683.4698760381095,1683.4698760381095,2.274492879823717,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.10245463422629356
MJ-21x13EL,21.0,13.0,520.0,0.024245192307692308,1.3190243902439025,1683.4698760381095,1683.4698760381095,3.4992198151134106,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,32.65329164976919,True,0.1576225141942978
MJ-21x13EL,21.0,13.0,500.0,0.0262236,1.2682926829268293,1683.4698760381095,1683.4698760381095,3.639188607717947,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,30.70267964735168,True,0.16392741476206968
MJ-21x13EL,21.0,13.0,440.0,0.033863119834710735,1.1160975609756099,1683.4698760381095,1683.4698760381095,4.135441599679485,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,25.03659816184822,True,0.18628115313871554
MJ-21x13EL,21.0,13.0,420.0,0.03716496598639456,1.0653658536585366,1683.4698760381095,1683.4698760381095,4.332367390140413,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,23.193310309465843,True,0.19515168424055915
MJ-21x13EL,21.0,13.0,400.0,0.040974375,1.0146341463414634,1683.4698760381095,1683.4698760381095,4.548985759647434,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,21.355530796477353,True,0.2049092684525871
MJ-21x13EL,21.0,13.0,360.0,0.050585648148148143,0.9131707317073171,1683.4698760381095,1683.4698760381095,5.054428621830482,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,17.929110177939126,True,0.227676964947319
MJ-21x13EL,21.0,13.0,580.0,0.019488406658739597,1.471219512195122,1683.4698760381095,1683.4698760381095,3.1372315583775405,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.14131673686385318
