span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,n_packs,cells_per_string,string_plan,n_strings,n_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.4,1.6,0.34,0.6,0.5,0.24,1.6327806457453082,2,mixed,29+29+21+13+13+7,6,112,18x10E,11.993244117376205,2.0212449033192494,14.96602413211978,0.29989522153878384,9.227994291224176,11.07359314946901,11.25715601387675,113.67375540342763,117.14187775399311,2.084735021414934,0.009703518996320078,0.9999999999999997,-461.7994098673674,461.7994098673674,153.8686387148459,2465.202060046358,2642.273332796164,14.166666666666668,False,"SOC floor violated (min 0.010, unmet 462 Wh)"
5.5,0.3,1.3,0.34,0.6,0.5,0.18,1.588793187686289,2,mixed,28+28+12,3,68,19x10E,10.088867498008701,1.5106551825223546,20.024424071078418,0.3115806824088972,9.790096800020336,11.748116160024404,11.942860343291814,89.68731875485095,92.94569154552747,3.143881056672907,0.00833082883114795,0.5008404566063137,-462.8681189183009,207.96117334723255,0.2930112088421346,1496.7298221710023,2061.277943100739,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 208 Wh); did not refill (end SOC 0.501)"
5.0,0.36,1.3,0.28,1.0,1.0,0.36,2.5,2,mixed,29+29+16+8+1,5,83,19x10E,11.050131418422609,1.7999999999999998,13.888888888888891,0.2963076923076923,9.386332148224295,11.263598577869153,11.450311092098715,109.65274397710752,113.06863566947487,2.7685055225995545,0.004970708786627793,0.6090605645433034,-464.59105336605774,464.59105336605774,0.42094302636733616,1826.890812355782,2541.839565399824,15.166666666666666,False,"SOC floor violated (min 0.005, unmet 465 Wh); did not refill (end SOC 0.609)"
5.0,0.36,1.3,0.34,1.0,1.0,0.36,2.5,2,mixed,29+29+16+8+1,5,83,19x10E,11.050131418422609,1.7999999999999998,13.888888888888891,0.2963076923076923,9.386332148224295,11.263598577869153,11.450311092098715,109.65274397710752,113.06863566947487,2.7685055225995545,0.004970708786627793,0.6090605645433034,-464.59105336605774,464.59105336605774,0.42094302636733616,1826.890812355782,2541.839565399824,15.166666666666666,False,"SOC floor violated (min 0.005, unmet 465 Wh); did not refill (end SOC 0.609)"
4.5,0.36,1.3,0.28,0.6,0.5,0.216,1.3582788216710497,3,mixed,24+24+14+7,4,69,22x12E,11.537179987314563,1.491592150320631,13.576097189601784,0.29515924272408095,10.535938784837075,12.64312654180449,12.852706981663294,82.95889672796153,85.11404840769669,5.956468587061293,0.2681350689416159,0.6577806394970324,-466.8958533688001,0.0,0.25063369354959164,1518.740554849989,1890.769078535324,14.833333333333334,False,did not refill (end SOC 0.658)
4.5,0.4,1.6,0.28,0.6,0.0,0.24,0.426630507363234,3,mixed,26+26+18,3,70,22x12E,11.665619843331838,1.5082608811781175,13.426059279733174,0.2945893715836541,10.535717702847867,12.64286124341744,12.85243728552285,83.96940718676169,86.13524890027001,5.884990075939245,0.25948527606096317,0.6560771731072184,-469.36417616764055,0.0,0.2719607693258391,1540.751287528973,1915.1193215227822,14.833333333333334,False,did not refill (end SOC 0.656)
4.5,0.4,1.6,0.34,0.6,0.0,0.24,0.426630507363234,3,mixed,26+26+18,3,70,22x12E,11.665619843331838,1.5082608811781175,13.426059279733174,0.2945893715836541,10.535717702847867,12.64286124341744,12.85243728552285,83.96940718676169,86.13524890027001,5.884990075939245,0.25948527606096317,0.6560771731072184,-469.36417616764055,0.0,0.2719607693258391,1540.751287528973,1915.1193215227822,14.833333333333334,False,did not refill (end SOC 0.656)
4.0,0.3,1.3,0.28,1.0,1.0,0.3,2.0,2,mixed,24+24+12,3,60,22x12E,9.471593719681966,1.2,13.333333333333334,0.2942307692307692,10.643129750754142,12.77175570090497,12.983468378834301,74.61922300778728,76.52778471873248,7.334114919145668,0.008862971977703462,0.49321580545888283,-470.2335319267192,2.571206177864497,0.2498942737736769,1320.6439607391208,1688.0384075853913,15.0,False,"SOC floor violated (min 0.009, unmet 3 Wh); did not refill (end SOC 0.493)"
4.0,0.3,1.3,0.34,1.0,1.0,0.3,2.0,2,mixed,24+24+12,3,60,22x12E,9.471593719681966,1.2,13.333333333333334,0.2942307692307692,10.643129750754142,12.77175570090497,12.983468378834301,74.61922300778728,76.52778471873248,7.334114919145668,0.008862971977703462,0.49321580545888283,-470.2335319267192,2.571206177864497,0.2498942737736769,1320.6439607391208,1688.0384075853913,15.0,False,"SOC floor violated (min 0.009, unmet 3 Wh); did not refill (end SOC 0.493)"
5.0,0.45,1.6,0.28,0.6,0.0,0.27,0.507554081913427,2,mixed,29+29+21+7+6+6,6,98,19x10E,11.659201148899822,1.8913597347444169,13.218003714866173,0.2937777304224623,9.405800808099189,11.286960969719026,11.474060753691072,112.64392111504216,116.17844567686598,2.6130773062329626,0.005109533428358707,0.8773974029194161,-470.26645407913503,470.26645407913503,0.3619227657996049,2157.0518025405627,2616.4430026713853,14.666666666666668,False,"SOC floor violated (min 0.005, unmet 470 Wh); did not refill (end SOC 0.877)"
5.0,0.45,1.6,0.34,0.6,0.0,0.27,0.507554081913427,2,mixed,29+29+21+7+6+6,6,98,19x10E,11.659201148899822,1.8913597347444169,13.218003714866173,0.2937777304224623,9.405800808099189,11.286960969719026,11.474060753691072,112.64392111504216,116.17844567686598,2.6130773062329626,0.005109533428358707,0.8773974029194161,-470.26645407913503,470.26645407913503,0.3619227657996049,2157.0518025405627,2616.4430026713853,14.666666666666668,False,"SOC floor violated (min 0.005, unmet 470 Wh); did not refill (end SOC 0.877)"
5.0,0.45,1.3,0.28,0.6,0.5,0.27,1.5585896476907553,2,mixed,29+29+27+9+8,5,102,19x10E,11.825762105258786,2.080546136584336,12.016075760301513,0.2885387223715107,9.03180064345259,10.838160772143107,11.017820960971841,113.53035119106835,116.77931630424395,2.5490000862403166,0.0008769007285373658,0.948341357319885,-470.556798536868,470.556798536868,0.3143176018816085,2245.0947332565042,2635.5935971608137,14.5,False,"SOC floor violated (min 0.001, unmet 471 Wh); did not refill (end SOC 0.948)"
5.0,0.45,1.3,0.34,0.6,0.5,0.27,1.5585896476907553,2,mixed,29+29+27+9+8,5,102,19x10E,11.825762105258786,2.080546136584336,12.016075760301513,0.2885387223715107,9.03180064345259,10.838160772143107,11.017820960971841,113.53035119106835,116.77931630424395,2.5490000862403166,0.0008769007285373658,0.948341357319885,-470.556798536868,470.556798536868,0.3143176018816085,2245.0947332565042,2635.5935971608137,14.5,False,"SOC floor violated (min 0.001, unmet 471 Wh); did not refill (end SOC 0.948)"
5.5,0.3,1.3,0.34,0.4,0.0,0.12,0.3529443121020869,3,mixed,21+21+10,3,52,22x12E,10.70483400064827,1.2185299761783757,24.8249945355237,0.31826631968059665,11.228462918766636,13.474155502519963,13.697511602580084,67.75803388144811,69.88396439489402,6.589994700212384,0.39440202832555016,0.6531241522623544,-473.6431033718484,0.0,0.1118862761443431,1144.5580993072372,1524.9718660235235,15.166666666666666,False,did not refill (end SOC 0.653)
5.0,0.3,1.6,0.34,0.4,0.0,0.12,0.30240916561737635,2,mixed,18+18+8,3,44,22x12E,9.344328043253272,1.1044336498111278,22.636036129717088,0.31556952969753804,11.019266139785962,13.223119367743154,13.442314134499124,60.437015854732685,62.185586146876624,7.592356279266823,0.18164335781134291,0.4827182189809778,-480.37420046437546,0.0,0.18045698301551916,968.4722378753552,1345.4969421878134,15.416666666666668,False,"SOC floor violated (min 0.182, unmet 0 Wh); did not refill (end SOC 0.483)"
5.0,0.52,1.3,0.28,0.4,0.0,0.20800000000000002,0.6105551169334263,2,mixed,29+29+29+9+7+3,6,106,19x10E,11.846775153212164,2.010493196483229,12.434759811040495,0.2904786499435413,9.19596306476556,11.035155677718672,11.218081378351307,114.37467983855893,117.83408212015776,2.5531885708968836,0.0067389775510741864,0.9999999905573086,-480.45844094525046,480.45844094525046,24.963316821340186,2333.137663972446,2658.4332048475458,14.333333333333332,False,"SOC floor violated (min 0.007, unmet 480 Wh)"
5.0,0.52,1.3,0.34,0.4,0.0,0.20800000000000002,0.6105551169334263,2,mixed,29+29+29+9+7+3,6,106,19x10E,11.846775153212164,2.010493196483229,12.434759811040495,0.2904786499435413,9.19596306476556,11.035155677718672,11.218081378351307,114.37467983855893,117.83408212015776,2.5531885708968836,0.0067389775510741864,0.9999999905573086,-480.45844094525046,480.45844094525046,24.963316821340186,2333.137663972446,2658.4332048475458,14.333333333333332,False,"SOC floor violated (min 0.007, unmet 480 Wh)"
5.0,0.45,1.3,0.28,0.4,0.5,0.18000000000000002,1.5492179662130843,2,mixed,29+29+27+9+5+5,6,104,19x10E,11.770664711243942,1.9932888508775328,12.54208590440563,0.2909550779756991,9.205848531123685,11.047018237348421,11.230140579251463,114.42491372422779,117.88690144073833,2.5701283180353847,0.004323009598810677,0.9815957046149424,-482.5196178136659,482.5196178136659,0.418997807054172,2289.116198614474,2659.0868126883274,14.5,False,"SOC floor violated (min 0.004, unmet 483 Wh)"
5.0,0.45,1.3,0.34,0.4,0.5,0.18000000000000002,1.5492179662130843,2,mixed,29+29+27+9+5+5,6,104,19x10E,11.770664711243942,1.9932888508775328,12.54208590440563,0.2909550779756991,9.205848531123685,11.047018237348421,11.230140579251463,114.42491372422779,117.88690144073833,2.5701283180353847,0.004323009598810677,0.9815957046149424,-482.5196178136659,482.5196178136659,0.418997807054172,2289.116198614474,2659.0868126883274,14.5,False,"SOC floor violated (min 0.004, unmet 483 Wh)"
6.0,0.3,1.3,0.34,0.4,0.0,0.12,0.3677616452701203,3,mixed,23+23,2,46,22x12E,10.762526317421953,1.3261970961486216,27.145286401656865,0.32065005584329564,10.79198979917868,12.950387759014415,13.165061554606195,62.803288434105106,64.56677708296152,6.551946399084493,0.4340887651081772,0.6466304021040346,-483.0525473512539,0.0,0.26289734249356533,1012.4937032333257,1402.5624907086146,15.333333333333332,False,did not refill (end SOC 0.647)
5.5,0.3,1.6,0.34,0.6,0.5,0.18,1.5674060041490667,2,mixed,29+29+10+1,4,69,19x10E,10.387295001352207,1.5080887204978881,20.05850159134743,0.31163941898415515,9.94228564329605,11.93074277195526,12.128514289128711,93.84237149530603,97.48630266519345,3.0374822970589617,0.007488308588036714,0.4793075451505128,-483.66891138460454,267.7413099183353,0.28832317361515075,1518.7405548499887,2163.7976526930343,15.333333333333332,False,"SOC floor violated (min 0.007, unmet 268 Wh); did not refill (end SOC 0.479)"
5.0,0.45,1.6,0.28,0.4,0.5,0.18000000000000002,1.5187444642653243,2,mixed,29+29+24+8+7,5,97,19x10E,11.74257327286487,1.9850610053516375,12.594071382492071,0.29118292600564694,9.213892895604333,11.0566714747252,11.239953834779508,113.23151710167657,116.64282017927869,2.581515829431204,0.007753123881662582,0.855732250055042,-483.9651906836287,483.9651906836287,0.22074060584815314,2135.041069861578,2629.3952391645125,14.666666666666668,False,"SOC floor violated (min 0.008, unmet 484 Wh); did not refill (end SOC 0.856)"
5.0,0.45,1.6,0.34,0.4,0.5,0.18000000000000002,1.5187444642653243,2,mixed,29+29+24+8+7,5,97,19x10E,11.74257327286487,1.9850610053516375,12.594071382492071,0.29118292600564694,9.213892895604333,11.0566714747252,11.239953834779508,113.23151710167657,116.64282017927869,2.581515829431204,0.007753123881662582,0.855732250055042,-483.9651906836287,483.9651906836287,0.22074060584815314,2135.041069861578,2629.3952391645125,14.666666666666668,False,"SOC floor violated (min 0.008, unmet 484 Wh); did not refill (end SOC 0.856)"
4.0,0.4,1.3,0.28,0.4,0.0,0.16000000000000003,0.41415633173434313,2,mixed,19+19+18,3,56,22x12E,9.5124228831078,1.2193975196162425,13.121233840983514,0.2933914534781433,10.58086979471229,12.697043753654748,12.90751795922397,71.54198387821417,73.33699645426407,7.316491804950349,0.042968331733172986,0.477548159158647,-485.36847825274697,0.0,0.3469361814396355,1232.601030023179,1613.0131418802612,15.083333333333332,False,"SOC floor violated (min 0.043, unmet 0 Wh); did not refill (end SOC 0.478)"
4.0,0.4,1.3,0.34,0.4,0.0,0.16000000000000003,0.41415633173434313,2,mixed,19+19+18,3,56,22x12E,9.5124228831078,1.2193975196162425,13.121233840983514,0.2933914534781433,10.58086979471229,12.697043753654748,12.90751795922397,71.54198387821417,73.33699645426407,7.316491804950349,0.042968331733172986,0.477548159158647,-485.36847825274697,0.0,0.3469361814396355,1232.601030023179,1613.0131418802612,15.083333333333332,False,"SOC floor violated (min 0.043, unmet 0 Wh); did not refill (end SOC 0.478)"
5.5,0.3,1.6,0.34,0.6,0.5,0.18,1.5674060041490667,2,mixed,29+29+10+1+1,5,70,19x10E,10.503295001352207,1.5080887204978881,20.05850159134743,0.31163941898415515,9.997646692944707,11.997176031533648,12.19604878831881,95.76162023501688,99.57802881515042,2.9962386042134046,0.002915292192489101,0.475720464137184,-487.1340316434803,289.8753197097384,0.21949349162878679,1540.751287528973,2211.3544266682215,15.333333333333332,False,"SOC floor violated (min 0.003, unmet 290 Wh); did not refill (end SOC 0.476)"
5.0,0.36,1.3,0.28,0.6,0.5,0.216,1.4956291289888761,2,mixed,28+28+14,3,70,19x10E,10.430282207877797,1.6553705945743977,15.10235839753309,0.3003128143040936,9.509306829738819,11.411168195686582,11.600326916976533,97.42969800488164,100.53291460934771,2.994625938100775,0.00892146093923549,0.47355295879622367,-489.2278418028479,321.0185368089379,0.13991967544567885,1540.751287528973,2244.6900932551202,15.5,False,"SOC floor violated (min 0.009, unmet 321 Wh); did not refill (end SOC 0.474)"
5.0,0.36,1.3,0.34,0.6,0.5,0.216,1.4956291289888761,2,mixed,28+28+14,3,70,19x10E,10.430282207877797,1.6553705945743977,15.10235839753309,0.3003128143040936,9.509306829738819,11.411168195686582,11.600326916976533,97.42969800488164,100.53291460934771,2.994625938100775,0.00892146093923549,0.47355295879622367,-489.2278418028479,321.0185368089379,0.13991967544567885,1540.751287528973,2244.6900932551202,15.5,False,"SOC floor violated (min 0.009, unmet 321 Wh); did not refill (end SOC 0.474)"
5.0,0.3,1.6,0.34,1.0,1.0,0.3,2.5,2,mixed,29+29+12+3+3,5,76,19x10E,10.540956147528831,1.5,16.666666666666668,0.3046153846153847,10.042522721928005,12.051027266313605,12.250792695131656,108.75199447581852,113.08100408300753,2.930843843435208,0.0024196264367392258,0.47329890606813485,-489.4732567381817,471.0356446554017,0.10137008497754132,1672.8156836028852,2526.4836982801503,15.583333333333334,False,"SOC floor violated (min 0.002, unmet 471 Wh); did not refill (end SOC 0.473)"
5.0,0.3,1.6,0.34,0.4,0.5,0.12,1.42721258952334,2,mixed,26+26+10,3,62,18x12E,9.815697673289126,1.3068982661142012,19.129262505131685,0.3099628172460683,10.382170222161944,12.458604266594334,12.66512594883694,81.01406439614689,83.22110674064241,3.6467883071088374,0.00802748850156977,0.47092959502555165,-491.7620112053171,92.9955449984106,0.14190966573944763,1364.665426097091,1843.8330862172418,15.166666666666666,False,"SOC floor violated (min 0.008, unmet 93 Wh); did not refill (end SOC 0.471)"
5.0,0.36,1.3,0.28,1.0,1.0,0.36,2.5,2,mixed,29+29+16+8+1+1,6,84,19x10E,11.166131418422609,1.7999999999999998,13.888888888888891,0.2963076923076923,9.435470565700019,11.322564678840022,11.510254652350511,111.67608600979818,115.22875703641743,2.733924592676816,0.00530038587764637,0.6096665449032677,-492.61290238104164,492.61290238104164,0.30724015950114847,1848.9015450347683,2591.311935718064,15.25,False,"SOC floor violated (min 0.005, unmet 493 Wh); did not refill (end SOC 0.610)"
5.0,0.36,1.3,0.34,1.0,1.0,0.36,2.5,2,mixed,29+29+16+8+1+1,6,84,19x10E,11.166131418422609,1.7999999999999998,13.888888888888891,0.2963076923076923,9.435470565700019,11.322564678840022,11.510254652350511,111.67608600979818,115.22875703641743,2.733924592676816,0.00530038587764637,0.6096665449032677,-492.61290238104164,492.61290238104164,0.30724015950114847,1848.9015450347683,2591.311935718064,15.25,False,"SOC floor violated (min 0.005, unmet 493 Wh); did not refill (end SOC 0.610)"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.7154242772003512,3,mixed,29+29+12+2+2,5,74,18x12E,11.730906239700865,1.5687763698960633,22.94782143001371,0.31598506980969104,10.359378748744234,12.43125449849308,12.637322813729533,88.4729607279672,90.96295739531476,3.0136332331567424,0.22008804823287614,0.6398606075198651,-492.8619797037155,0.0,0.29895081728766587,1628.7942182449153,2026.1760269218914,14.833333333333334,False,did not refill (end SOC 0.640)
4.5,0.4,1.3,0.28,0.4,0.5,0.16000000000000003,1.37674418394554,2,mixed,29+29+21,3,79,19x10E,10.397744539313194,1.5904186041469297,12.732496933322604,0.29178056054198526,9.686397722548188,11.623677267057825,11.816358672749036,110.60509522162918,114.4359128864241,2.9531518066293776,0.007592892970340076,0.523093028638756,-494.3323191772788,494.3323191772788,0.4409039849251641,1738.847881639842,2567.084235469867,15.5,False,"SOC floor violated (min 0.008, unmet 494 Wh); did not refill (end SOC 0.523)"
4.5,0.4,1.3,0.34,0.4,0.5,0.16000000000000003,1.37674418394554,2,mixed,29+29+21,3,79,19x10E,10.397744539313194,1.5904186041469297,12.732496933322604,0.29178056054198526,9.686397722548188,11.623677267057825,11.816358672749036,110.60509522162918,114.4359128864241,2.9531518066293776,0.007592892970340076,0.523093028638756,-494.3323191772788,494.3323191772788,0.4409039849251641,1738.847881639842,2567.084235469867,15.5,False,"SOC floor violated (min 0.008, unmet 494 Wh); did not refill (end SOC 0.523)"
5.0,0.45,1.3,0.28,0.6,0.5,0.27,1.5585896476907553,2,mixed,29+29+27+9+8+8,6,110,19x10E,11.997762105258785,2.080546136584336,12.016075760301513,0.2885387223715107,9.097245127652608,10.916694153183128,11.097656160868738,116.34383859543007,119.76311559073231,2.5065346057151223,0.002047878289139944,0.9999999999993462,-496.1596407071482,496.1596407071482,81.28695263821487,2421.180594688388,2705.305137244902,14.333333333333332,False,"SOC floor violated (min 0.002, unmet 496 Wh)"
5.0,0.45,1.3,0.34,0.6,0.5,0.27,1.5585896476907553,2,mixed,29+29+27+9+8+8,6,110,19x10E,11.997762105258785,2.080546136584336,12.016075760301513,0.2885387223715107,9.097245127652608,10.916694153183128,11.097656160868738,116.34383859543007,119.76311559073231,2.5065346057151223,0.002047878289139944,0.9999999999993462,-496.1596407071482,496.1596407071482,81.28695263821487,2421.180594688388,2705.305137244902,14.333333333333332,False,"SOC floor violated (min 0.002, unmet 496 Wh)"
4.5,0.3,1.3,0.34,0.6,0.0,0.18,0.3521334814483306,2,mixed,18+18+10,3,46,22x12E,9.1917409951879,1.1222560177737997,18.044011062796155,0.3077861190504683,10.841799387153285,13.010159264583942,13.225823870351263,62.923704848718494,64.66644374012569,7.677616585129785,0.14839050843450494,0.4660889090944709,-496.43811381474114,0.0,0.2462862329662047,1012.4937032333257,1405.27265342811,15.333333333333332,False,"SOC floor violated (min 0.148, unmet 0 Wh); did not refill (end SOC 0.466)"
